DOL Year,Species Code,Species Name,Number Of Animals (sum),Landed Weight (sum),Region,Region Desc,Management Area
2014,450,"salmon, chum",1516966,11588951,2,Central Region,E
2014,450,"salmon, chum",190675,1407452.8,2,Central Region,H
2014,450,"salmon, chum",482572,2932167.4,2,Central Region,T
2014,450,"salmon, chum",37046,242763,3,A-Y-K Region,W
2014,450,"salmon, chum",636187,5330143.8,3,A-Y-K Region,X
2014,450,"salmon, chum",647251,4152239.78,3,A-Y-K Region,Y
2014,450,"salmon, chum",107745,747743,3,A-Y-K Region,Z
2014,450,"salmon, chum",336590,2555672,4,Westward Region,K
2014,450,"salmon, chum",55152,458499,4,Westward Region,L
2014,450,"salmon, chum",633831,4303689,4,Westward Region,M
2014,500,"pike, northern",10,0,3,A-Y-K Region,Y
2014,520,"char, Arctic (general)",50,312,1,Southeastern Region,A
2014,521,"char, Arctic (anadromous)",1,0,3,A-Y-K Region,X
2014,530,Dolly Varden (general),2,0,3,A-Y-K Region,Y
2014,531,Dolly Varden (anadromous),1,1,3,A-Y-K Region,W
2014,531,Dolly Varden (anadromous),1,,3,A-Y-K Region,X
2014,540,"trout, steelhead",104,0,1,Southeastern Region,A
2014,540,"trout, steelhead",1,13.28,1,Southeastern Region,B
2014,540,"trout, steelhead",77,183,1,Southeastern Region,C
2014,540,"trout, steelhead",41,194.72,1,Southeastern Region,D
2014,540,"trout, steelhead",1,8,2,Central Region,E
2014,540,"trout, steelhead",522,0,3,A-Y-K Region,X
2014,570,inconnu (sheefish),9,25,3,A-Y-K Region,W
2014,570,inconnu (sheefish),556,2786,3,A-Y-K Region,X
2014,570,inconnu (sheefish),1799,456,3,A-Y-K Region,Y
2014,580,"whitefish, general",30,0,3,A-Y-K Region,X
2014,580,"whitefish, general",237,4,3,A-Y-K Region,Y
2014,580,"whitefish, general",1188,2375,3,A-Y-K Region,Z
2014,583,"whitefish, least cisco",42,50,3,A-Y-K Region,Y
2014,585,"whitefish, Bering cisco",25604,31268,3,A-Y-K Region,Y
2014,588,"whitefish, broad",79,4,3,A-Y-K Region,Y
2014,589,"whitefish, humpback",1562,12,3,A-Y-K Region,Y
2014,590,burbot,4,0,3,A-Y-K Region,Y
2014,601,"lamprey, Arctic",,44120.01,3,A-Y-K Region,Y
2014,670,trout perch,6,0,3,A-Y-K Region,Y
2014,690,"shark, salmon",3,163,2,Central Region,H
2015,110,"cod, Pacific (gray)",4,87.5,1,Southeastern Region,
2015,110,"cod, Pacific (gray)",3,50,4,Westward Region,K
2015,110,"cod, Pacific (gray)",9,4070,4,Westward Region,M
2015,120,"flounder, general",292,0,3,A-Y-K Region,Y
2015,122,"sole, flathead",2,18,4,Westward Region,M
2015,129,"flounder, starry",285,795,2,Central Region,H
2015,130,lingcod,190,2461,1,Southeastern Region,A
2015,130,lingcod,904,14524,1,Southeastern Region,
2015,135,"rockfish, greenstripe",,1,1,Southeastern Region,
2015,137,"rockfish, bocaccio",1,18,1,Southeastern Region,
2015,138,"rockfish, copper",,6,1,Southeastern Region,
2015,141,"perch, Pacific ocean",,56,1,Southeastern Region,
2015,142,"rockfish, black",1304,8292.2,1,Southeastern Region,
2015,142,"rockfish, black",2,0,2,Central Region,E
2015,142,"rockfish, black",2,9,4,Westward Region,M
2015,145,"rockfish, yelloweye (red snapper)",8,55,1,Southeastern Region,A
2015,145,"rockfish, yelloweye (red snapper)",83,2088.8,1,Southeastern Region,
2015,146,"rockfish, canary",102,796,1,Southeastern Region,
2015,147,"rockfish, quillback",55,550,1,Southeastern Region,
2015,149,"rockfish, china",8,29,1,Southeastern Region,
2015,150,"rockfish, rosethorn",,2,1,Southeastern Region,
2015,151,"rockfish, rougheye",3,7,1,Southeastern Region,
2015,152,"rockfish, shortraker",4,10,1,Southeastern Region,
2015,153,"rockfish, redbanded",,29,1,Southeastern Region,
2015,155,"rockfish, yellowtail",601,2525.3,1,Southeastern Region,
2015,156,"rockfish, widow",13,109,1,Southeastern Region,
2015,157,"rockfish, silvergray",454,2720,1,Southeastern Region,
2015,158,"rockfish, redstripe",19,34,1,Southeastern Region,
2015,160,"sculpin, general",2,6,4,Westward Region,M
2015,172,"rockfish, dusky",722,4589.5,1,Southeastern Region,
2015,173,"rockfish, dark",3,8,1,Southeastern Region,
2015,200,"halibut, Pacific",8,832,1,Southeastern Region,
2015,207,gunnels,4,29,1,Southeastern Region,A
2015,250,"tomcod, Pacific",17,0,3,A-Y-K Region,Y
2015,270,"pollock, walleye",26,75,1,Southeastern Region,
2015,270,"pollock, walleye",5,39,4,Westward Region,K
2015,270,"pollock, walleye",,37222,4,Westward Region,M
2015,410,"salmon, chinook",38143,427100.4,1,Southeastern Region,A
2015,410,"salmon, chinook",67053,923804.84,1,Southeastern Region,B
2015,410,"salmon, chinook",56675,730247.29,1,Southeastern Region,C
2015,410,"salmon, chinook",193550,2211146.68,1,Southeastern Region,D
2015,410,"salmon, chinook",24546,408510.5,2,Central Region,E
2015,410,"salmon, chinook",11674,189360.05,2,Central Region,H
2015,410,"salmon, chinook",56301,582992.5,2,Central Region,T
2015,410,"salmon, chinook",8260,83059,3,A-Y-K Region,W
2015,410,"salmon, chinook",5,30,3,A-Y-K Region,X
2015,410,"salmon, chinook",13331,0,3,A-Y-K Region,Y
2015,410,"salmon, chinook",1288,10704,3,A-Y-K Region,Z
2015,410,"salmon, chinook",8380,76601,4,Westward Region,K
2015,410,"salmon, chinook",9204,72927,4,Westward Region,L
2015,410,"salmon, chinook",56585,380836.5,4,Westward Region,M
2015,411,"chinook, sm.",84,779,1,Southeastern Region,A
2015,411,"chinook, sm.",32,188,1,Southeastern Region,B
2015,411,"chinook, sm.",414,2659,1,Southeastern Region,C
2015,411,"chinook, sm.",86,488,1,Southeastern Region,D
2015,411,"chinook, sm.",2,7,2,Central Region,H
2015,411,"chinook, sm.",1038,8356,2,Central Region,T
2015,420,"salmon, sockeye",4366,22578,0,,9
2015,420,"salmon, sockeye",483879,2563313.13,1,Southeastern Region,A
2015,420,"salmon, sockeye",766952,4368386.25,1,Southeastern Region,B
2015,420,"salmon, sockeye",216864,1200676.47,1,Southeastern Region,C
2015,420,"salmon, sockeye",61079,314149.75,1,Southeastern Region,D
2015,420,"salmon, sockeye",3221714,17363159.5,2,Central Region,E
2015,420,"salmon, sockeye",2899250,15068782.05,2,Central Region,H
2015,420,"salmon, sockeye",36443189,193738759.2,2,Central Region,T
2015,420,"salmon, sockeye",56260,344937,3,A-Y-K Region,W
2015,420,"salmon, sockeye",6,,3,A-Y-K Region,X
2015,420,"salmon, sockeye",3,0,3,A-Y-K Region,Y
2015,420,"salmon, sockeye",4119,26113,3,A-Y-K Region,Z
2015,420,"salmon, sockeye",3103703,15057746,4,Westward Region,K
2015,420,"salmon, sockeye",1552495,8529512,4,Westward Region,L
2015,420,"salmon, sockeye",5946541,33416642.6,4,Westward Region,M
2015,430,"salmon, coho",462514,3164816.85,1,Southeastern Region,A
2015,430,"salmon, coho",504883,3276703.53,1,Southeastern Region,B
2015,430,"salmon, coho",567885,3557180.72,1,Southeastern Region,C
2015,430,"salmon, coho",629566,4156439.32,1,Southeastern Region,D
2015,430,"salmon, coho",224990,1571211,2,Central Region,E
2015,430,"salmon, coho",224061,1303329.7029,2,Central Region,H
2015,430,"salmon, coho",37755,257366.2,2,Central Region,T
2015,430,"salmon, coho",148349,1191518,3,A-Y-K Region,W
2015,430,"salmon, coho",6,,3,A-Y-K Region,X
2015,430,"salmon, coho",129951,935974.91,3,A-Y-K Region,Y
2015,430,"salmon, coho",153929,1226475,3,A-Y-K Region,Z
2015,430,"salmon, coho",397696,2470631,4,Westward Region,K
2015,430,"salmon, coho",82054,523550,4,Westward Region,L
2015,430,"salmon, coho",329076,2051090.9,4,Westward Region,M
2015,440,"salmon, pink",10869883,38802282.38,1,Southeastern Region,A
2015,440,"salmon, pink",11901794,43763506.61,1,Southeastern Region,B
2015,440,"salmon, pink",5253588,19949550.88,1,Southeastern Region,C
2015,440,"salmon, pink",7136161,25509226.63,1,Southeastern Region,D
2015,440,"salmon, pink",97343156,326969380.03,2,Central Region,E
2015,440,"salmon, pink",6436882,20255195,2,Central Region,H
2015,440,"salmon, pink",2151,7755.5,2,Central Region,T
2015,440,"salmon, pink",13,,3,A-Y-K Region,X
2015,440,"salmon, pink",7383,29789.72,3,A-Y-K Region,Y
2015,440,"salmon, pink",62935,215710.2,3,A-Y-K Region,Z
2015,440,"salmon, pink",33029000,109519596,4,Westward Region,K
2015,440,"salmon, pink",1978211,5843765,4,Westward Region,L
2015,440,"salmon, pink",16727647,52569472,4,Westward Region,M
2015,450,"salmon, chum",48,300,0,,9
2015,450,"salmon, chum",3120784,21214888,1,Southeastern Region,A
2015,450,"salmon, chum",4727802,45946387.92,1,Southeastern Region,B
2015,450,"salmon, chum",804051,7191555,1,Southeastern Region,C
2015,450,"salmon, chum",2975012,20810204.33,1,Southeastern Region,D
2015,450,"salmon, chum",2512481,15415570,2,Central Region,E
2015,450,"salmon, chum",390442,2558060.6,2,Central Region,H
2015,450,"salmon, chum",1096031,6586824.5,2,Central Region,T
2015,450,"salmon, chum",21068,135217,3,A-Y-K Region,W
2015,450,"salmon, chum",305391,2626677,3,A-Y-K Region,X
2015,450,"salmon, chum",552971,3529151.67,3,A-Y-K Region,Y
2015,450,"salmon, chum",147497,1018487,3,A-Y-K Region,Z
2015,450,"salmon, chum",771383,5436121,4,Westward Region,K
2015,450,"salmon, chum",101017,656160,4,Westward Region,L
2015,450,"salmon, chum",872421,5527631.95,4,Westward Region,M
2015,500,"pike, northern",23,0,3,A-Y-K Region,Y
2015,510,"smelt, general",36,0,3,A-Y-K Region,Y
2015,511,"smelt, eulachon",2,0,3,A-Y-K Region,Y
2015,531,Dolly Varden (anadromous),54,37,3,A-Y-K Region,X
2015,531,Dolly Varden (anadromous),5,0,3,A-Y-K Region,Y
2015,540,"trout, steelhead",11,10,1,Southeastern Region,A
2015,540,"trout, steelhead",2,11,1,Southeastern Region,B
2015,540,"trout, steelhead",340,459,1,Southeastern Region,C
2015,540,"trout, steelhead",9,54,1,Southeastern Region,D
2015,540,"trout, steelhead",32,244,4,Westward Region,K
2015,540,"trout, steelhead",2,5,4,Westward Region,M
2015,570,inconnu (sheefish),155,1765,3,A-Y-K Region,X
2015,570,inconnu (sheefish),1805,515,3,A-Y-K Region,Y
2015,580,"whitefish, general",705,841.4,3,A-Y-K Region,Y
2015,580,"whitefish, general",1330,2076,3,A-Y-K Region,Z
2015,583,"whitefish, least cisco",15,16,3,A-Y-K Region,Y
2015,585,"whitefish, Bering cisco",23670,28391,3,A-Y-K Region,Y
2015,588,"whitefish, broad",580,0,3,A-Y-K Region,Y
2015,589,"whitefish, humpback",1129,0,3,A-Y-K Region,Y
2015,590,burbot,17,0,3,A-Y-K Region,Y
2015,601,"lamprey, Arctic",,37558,3,A-Y-K Region,Y
2015,640,longnose sucker,2,,3,A-Y-K Region,Y
2015,720,"tuna, albacore",,81,1,Southeastern Region,
2016,110,"cod, Pacific (gray)",4,31,1,Southeastern Region,
2016,112,Pacific hake,14,25,1,Southeastern Region,
2016,120,"flounder, general",349,,3,A-Y-K Region,Y
2016,123,"sole, rock",5,5,1,Southeastern Region,
2016,129,"flounder, starry",177,578,2,Central Region,H
2016,130,lingcod,1,0,1,Southeastern Region,A
2016,130,lingcod,1384,23903.4,1,Southeastern Region,
2016,135,"rockfish, greenstripe",,1,1,Southeastern Region,
2016,136,"rockfish, northern",11,28,1,Southeastern Region,
2016,137,"rockfish, bocaccio",10,219,1,Southeastern Region,
2016,138,"rockfish, copper",4,46,1,Southeastern Region,
2016,141,"perch, Pacific ocean",13,68,1,Southeastern Region,
2016,142,"rockfish, black",54,324,1,Southeastern Region,A
2016,142,"rockfish, black",1704,13786,1,Southeastern Region,
2016,145,"rockfish, yelloweye (red snapper)",283,3787,1,Southeastern Region,
2016,146,"rockfish, canary",172,1628,1,Southeastern Region,
2016,147,"rockfish, quillback",182,782,1,Southeastern Region,
2016,149,"rockfish, china",,132,1,Southeastern Region,
2016,150,"rockfish, rosethorn",97,368.3,1,Southeastern Region,
2016,151,"rockfish, rougheye",7,26,1,Southeastern Region,
2016,155,"rockfish, yellowtail",307,2980,1,Southeastern Region,
2016,156,"rockfish, widow",18,90,1,Southeastern Region,
2016,157,"rockfish, silvergray",623,5097,1,Southeastern Region,
2016,158,"rockfish, redstripe",43,114,1,Southeastern Region,
2016,160,"sculpin, general",4,,3,A-Y-K Region,Y
2016,172,"rockfish, dusky",1071,11822.8,1,Southeastern Region,
2016,173,"rockfish, dark",28,82,1,Southeastern Region,
2016,175,"rockfish, yellowmouth",1,2,1,Southeastern Region,
2016,250,"tomcod, Pacific",19,,3,A-Y-K Region,Y
2016,270,"pollock, walleye",,401,4,Westward Region,K
2016,270,"pollock, walleye",,26693,4,Westward Region,M
2016,344,Macroalgae Codes,62,344,1,Southeastern Region,A
2016,344,Macroalgae Codes,56,297,1,Southeastern Region,B
2016,400,"salmon, roe (unknown species)",,136,1,Southeastern Region,D
2016,410,"salmon, chinook",21893,237434.27,1,Southeastern Region,A
2016,410,"salmon, chinook",71165,926237.63,1,Southeastern Region,B
2016,410,"salmon, chinook",36726,430220.1,1,Southeastern Region,C
2016,410,"salmon, chinook",184086,2102912.92,1,Southeastern Region,D
2016,410,"salmon, chinook",13459,229758.5,2,Central Region,E
2016,410,"salmon, chinook",10947,194225.15,2,Central Region,H
2016,410,"salmon, chinook",35036,442825,2,Central Region,T
2016,410,"salmon, chinook",4,34,3,A-Y-K Region,W
2016,410,"salmon, chinook",75,,3,A-Y-K Region,X
2016,410,"salmon, chinook",13884,,3,A-Y-K Region,Y
2016,410,"salmon, chinook",324,2123,3,A-Y-K Region,Z
2016,410,"salmon, chinook",7721,65456,4,Westward Region,K
2016,410,"salmon, chinook",20719,155561.5,4,Westward Region,L
2016,410,"salmon, chinook",17669,164171,4,Westward Region,M
2016,411,"chinook, sm.",24,107,1,Southeastern Region,A
2016,411,"chinook, sm.",68,308,1,Southeastern Region,B
2016,411,"chinook, sm.",102,544.8,1,Southeastern Region,C
2016,411,"chinook, sm.",30,195,1,Southeastern Region,D
2016,411,"chinook, sm.",7,48,2,Central Region,E
2016,420,"salmon, sockeye",3108,15289,0,,9
2016,420,"salmon, sockeye",655874,3544767.1,1,Southeastern Region,A
2016,420,"salmon, sockeye",640236,3751353.48,1,Southeastern Region,B
2016,420,"salmon, sockeye",200377,1161286.77,1,Southeastern Region,C
2016,420,"salmon, sockeye",9497,48430.07,1,Southeastern Region,D
2016,420,"salmon, sockeye",1989245,10413980.2,2,Central Region,E
2016,420,"salmon, sockeye",2665045,15068592.5,2,Central Region,H
2016,420,"salmon, sockeye",37602791,201019305.98,2,Central Region,T
2016,420,"salmon, sockeye",17,113,3,A-Y-K Region,W
2016,420,"salmon, sockeye",8,,3,A-Y-K Region,X
2016,420,"salmon, sockeye",2888,16086,3,A-Y-K Region,Z
2016,420,"salmon, sockeye",2079482,10726705,4,Westward Region,K
2016,420,"salmon, sockeye",1394091,8255849,4,Westward Region,L
2016,420,"salmon, sockeye",6001334,33936336.548,4,Westward Region,M
2016,430,"salmon, coho",341306,2790231.3,1,Southeastern Region,A
2016,430,"salmon, coho",626700,4186860.11,1,Southeastern Region,B
2016,430,"salmon, coho",295537,2271847.38,1,Southeastern Region,C
2016,430,"salmon, coho",1069188,6867249.97,1,Southeastern Region,D
2016,430,"salmon, coho",483960,4346190,2,Central Region,E
2016,430,"salmon, coho",149757,934649.1,2,Central Region,H
2016,430,"salmon, coho",90961,539633,2,Central Region,T
2016,430,"salmon, coho",185,1223,3,A-Y-K Region,W
2016,430,"salmon, coho",5,,3,A-Y-K Region,X
2016,430,"salmon, coho",202844,1265814.2,3,A-Y-K Region,Y
2016,430,"salmon, coho",102890,701603,3,A-Y-K Region,Z
2016,430,"salmon, coho",208580,1534953,4,Westward Region,K
2016,430,"salmon, coho",94397,658553,4,Westward Region,L
2016,430,"salmon, coho",266949,1679551,4,Westward Region,M
2016,440,"salmon, pink",314562,1316487.64,1,Southeastern Region,A
2016,440,"salmon, pink",14802543,58274933.41,1,Southeastern Region,B
2016,440,"salmon, pink",1498683,6191722.69,1,Southeastern Region,C
2016,440,"salmon, pink",1780209,6844865.46,1,Southeastern Region,D
2016,440,"salmon, pink",13060445,51674663.84,2,Central Region,E
2016,440,"salmon, pink",511117,2218929.65,2,Central Region,H
2016,440,"salmon, pink",768841,3011516.5,2,Central Region,T
2016,440,"salmon, pink",13,82,3,A-Y-K Region,W
2016,440,"salmon, pink",1460,,3,A-Y-K Region,X
2016,440,"salmon, pink",127342,445691.9,3,A-Y-K Region,Y
2016,440,"salmon, pink",208961,747680,3,A-Y-K Region,Z
2016,440,"salmon, pink",3317326,15397609.5,4,Westward Region,K
2016,440,"salmon, pink",140913,563459,4,Westward Region,L
2016,440,"salmon, pink",2906702,8741868.5,4,Westward Region,M
2016,450,"salmon, chum",9,36,0,,9
2016,450,"salmon, chum",2758970,19267420.1,1,Southeastern Region,A
2016,450,"salmon, chum",3381746,31644169.34,1,Southeastern Region,B
2016,450,"salmon, chum",930677,7880592.76,1,Southeastern Region,C
2016,450,"salmon, chum",2045873,14500406.01,1,Southeastern Region,D
2016,450,"salmon, chum",3171744,21977232.9,2,Central Region,E
2016,450,"salmon, chum",198287,1385117.1,2,Central Region,H
2016,450,"salmon, chum",969484,5903797,2,Central Region,T
2016,450,"salmon, chum",90,602,3,A-Y-K Region,W
2016,450,"salmon, chum",400435,3366878.7,3,A-Y-K Region,X
2016,450,"salmon, chum",993593,6460745.1,3,A-Y-K Region,Y
2016,450,"salmon, chum",51176,345203,3,A-Y-K Region,Z
2016,450,"salmon, chum",405084,2773854.5,4,Westward Region,K
2016,450,"salmon, chum",118435,805279,4,Westward Region,L
2016,450,"salmon, chum",521201,3382165.4,4,Westward Region,M
2016,450,"salmon, chum",,,,,
2016,500,"pike, northern",153,,3,A-Y-K Region,Y
2016,511,"smelt, eulachon",31,,3,A-Y-K Region,Y
2016,530,Dolly Varden (general),3,,3,A-Y-K Region,Y
2016,531,Dolly Varden (anadromous),16,,1,Southeastern Region,C
2016,531,Dolly Varden (anadromous),710,,3,A-Y-K Region,X
2016,531,Dolly Varden (anadromous),,237,3,A-Y-K Region,Z
2016,540,"trout, steelhead",39,8,1,Southeastern Region,A
2016,540,"trout, steelhead",128,1112,1,Southeastern Region,B
2016,540,"trout, steelhead",615,384,1,Southeastern Region,C
2016,540,"trout, steelhead",43,221,1,Southeastern Region,D
2016,540,"trout, steelhead",35,263,4,Westward Region,K
2016,570,inconnu (sheefish),364,2634,3,A-Y-K Region,X
2016,570,inconnu (sheefish),3248,,3,A-Y-K Region,Y
2016,580,"whitefish, general",1,,3,A-Y-K Region,X
2016,580,"whitefish, general",733,,3,A-Y-K Region,Y
2016,583,"whitefish, least cisco",14,12,3,A-Y-K Region,Y
2016,585,"whitefish, Bering cisco",26364,30764,3,A-Y-K Region,Y
2016,588,"whitefish, broad",1772,,3,A-Y-K Region,Y
2016,588,"whitefish, broad",1999,1999,3,A-Y-K Region,Z
2016,589,"whitefish, humpback",209,,3,A-Y-K Region,Y
2016,590,burbot,44,,3,A-Y-K Region,Y
2016,601,"lamprey, Arctic",,4061.85,3,A-Y-K Region,Y
2016,640,longnose sucker,18,,3,A-Y-K Region,Y
2016,910,"crab, Dungeness",1,,3,A-Y-K Region,X
2017,110,"cod, Pacific (gray)",2,9,1,Southeastern Region,
2017,110,"cod, Pacific (gray)",4,18,4,Westward Region,M
2017,122,"sole, flathead",376,,3,A-Y-K Region,Y
2017,122,"sole, flathead",,778,4,Westward Region,M
2017,123,"sole, rock",13,53,4,Westward Region,M
2017,129,"flounder, starry",62,239,2,Central Region,H
2017,129,"flounder, starry",,302,4,Westward Region,K
2017,130,lingcod,951,14910.25,1,Southeastern Region,
2017,136,"rockfish, northern",7,21,1,Southeastern Region,
2017,137,"rockfish, bocaccio",4,63,1,Southeastern Region,
2017,138,"rockfish, copper",8,40,1,Southeastern Region,
2017,141,"perch, Pacific ocean",6,29,1,Southeastern Region,
2017,142,"rockfish, black",32,63,1,Southeastern Region,D
2017,142,"rockfish, black",1642,8734.3,1,Southeastern Region,
2017,142,"rockfish, black",12,48,4,Westward Region,M
2017,145,"rockfish, yelloweye (red snapper)",247,2211.7,1,Southeastern Region,
2017,146,"rockfish, canary",89,669.5,1,Southeastern Region,
2017,147,"rockfish, quillback",93,671,1,Southeastern Region,
2017,149,"rockfish, china",11,33,1,Southeastern Region,
2017,150,"rockfish, rosethorn",125,465,1,Southeastern Region,
2017,151,"rockfish, rougheye",3,12,1,Southeastern Region,
2017,152,"rockfish, shortraker",,3,1,Southeastern Region,
2017,153,"rockfish, redbanded",8,15,1,Southeastern Region,
2017,155,"rockfish, yellowtail",339,1416,1,Southeastern Region,
2017,156,"rockfish, widow",96,362,1,Southeastern Region,
2017,157,"rockfish, silvergray",610,3339,1,Southeastern Region,
2017,158,"rockfish, redstripe",32,69,1,Southeastern Region,
2017,160,"sculpin, general",1,,3,A-Y-K Region,Y
